title,originallink,link,description,pubDate
대전서 첨단 국방부품·장비 전시 막 올랐다,https://www.asiatoday.co.kr/view.php?key=20230628010014788,https://www.asiatoday.co.kr/view.php?key=20230628010014788,"방산 일자리 박람회, <b>수출</b>상담회, 기술교류회, 시민 체험행사 등 프로그램 마련 대전컨벤션센터에서 28~30일... 한화, <b>LIG넥스원</b>, 풍산 등 체계기업(방산 대기업)에서는 공병전투차량, 다목적 무인전투차량, 무인헬기... ",2023-06-28
K-방산수도 대전에서 ‘첨단 국방부품·장비 전시전’ 개막,http://news.heraldcorp.com/view.php?ud=20230628000306,https://n.news.naver.com/mnews/article/016/0002162129?sid=102,"한화, <b>LIG넥스원</b>, 풍산 등 체계기업(방산 대기업)에서는 공병전투차량, 다목적 무인전투차량, 무인헬기... 또한, 중소벤처기업의 해외 판로개척지원을 위해 K-방산 <b>수출</b>상담회를 진행됐다. <b>수출</b>상담회는 K-방산 부품... ",2023-06-28
"대한민국 방위산업부품장비대전, 첨단국방산업전…대전서 막 올라",https://www.ccdailynews.com/news/articleView.html?idxno=2213044,https://www.ccdailynews.com/news/articleView.html?idxno=2213044,"한화, <b>LIG넥스원</b>, 풍산 등 체계기업(방산 대기업)에서는 공병전투차량, 다목적 무인전투차량, 무인헬기... 또 중소벤처기업의 해외 판로개척지원을 위해 K-방산 <b>수출</b>상담회를 진행됐다. <b>수출</b>상담회는 K-방산 부품, 장비의... ",2023-06-28
"<b>LIG넥스원</b>, &apos;2023 방위산업 부품·장비 대전 및 첨단국방산업전&apos; 참가",http://news.mt.co.kr/mtview.php?no=2023062809410367455,https://n.news.naver.com/mnews/article/008/0004905017?sid=101,격년으로 개최해 온 &apos;방위산업 부품·장비 대전&apos;과 방산<b>수출</b> 선순환 구조 마련을 위해 대전시가 매년 개최해 온 &apos;첨단국방산업전&apos;을 통합 개최했다. <b>LIG넥스원</b>은 대지용 2.75인치 반능동 레이저(SAL) 탐색기와 이를... ,2023-06-28
K-방산 기술 한자리에…방위산업 부품·장비대전 개최,https://www.yna.co.kr/view/AKR20230628025700063?input=1195m,https://n.news.naver.com/mnews/article/001/0014030813?sid=100,"3일간 진행되는 행사에는 한화, <b>LIG넥스원</b>, 한국항공우주산업(KAI) 등 완성 무기를 제작하는 7개 체계기업과... 방산 부품 국산화 발전 세미나, 중요 방위력 개선사업 설명회, 체계기업과 중소기업 간 기술교류회, <b>수출</b>상... ",2023-06-28
"<b>LIG넥스원</b>, ‘방위산업 부품·장비 대전 및 첨단국방산업전’ 참가…방산기술...",https://www.ekn.kr/web/view.php?key=20230628010006974,https://www.ekn.kr/web/view.php?key=20230628010006974,방산<b>수출</b> 선순환 구조 마련을 위해 대전시가 매년 개최해 온 ‘첨단국방산업전’을 통합 개최한다. <b>LIG넥스원</b>에 따르면 이번 행사에서 대지용 2.75&quot; 반능동 레이저(SAL) 탐색기와 이를 이용한 공격헬기용 2.75... ,2023-06-28
"<b>LIG넥스원</b>, ‘2023 방위산업 부품・장비 대전 및 첨단국방산업전’ 참가",http://www.sentv.co.kr/news/view/660586,http://www.sentv.co.kr/news/view/660586,"방산<b>수출</b> 선순환 구조 마련을 위해 대전시가 매년 개최해 온 ‘첨단국방산업전’을 통합 개최하는 것이 특징이다.   <b>LIG넥스원</b>은 이번 행사에서 대지용 2.75&quot; 반능동 레이저(SAL, Semi-Active Laser) 탐색기와 이를... ",2023-06-28
"<b>LIG넥스원</b>, 방위 산업전서 북한 드론 대응 통합 체계 선보여",https://www.munhwa.com/news/view.html?no=2023062801039907084001,https://n.news.naver.com/mnews/article/021/0002579618?sid=101,방산<b>수출</b> 선순환 구조 마련을 위해 대전시가 매년 개최해 온 ‘첨단국방산업전’이 통합 개최되는 것이다. <b>LIG넥스원</b>은 이번 행사에서 대지용 2.75&quot; 반능동 레이저(SAL·Semi-Active Laser) 탐색기와 이를 이용한... ,2023-06-28
"<b>LIG넥스원</b>, &apos;2023 방위산업 부품·장비 대전 및 첨단국방산업전&apos; 참가",https://www.cstimes.com/news/articleView.html?idxno=549747,https://www.cstimes.com/news/articleView.html?idxno=549747,"방산<b>수출</b> 선순환 구조 마련을 위해 대전시가 매년 개최해온 &apos;첨단국방산업전&apos;을 통합해 개최하는 것이 특징이다. <b>LIG넥스원</b>은 이번 행사에서 대지용 2.75&quot; 반능동 레이저(Semi-Active Laser, SAL) 탐색기와 이를... ",2023-06-28
"디펜스코리아, 폭발물탐지·지뢰제거 로봇 공개",http://www.edaily.co.kr/news/newspath.asp?newsid=01954886635645984,https://n.news.naver.com/mnews/article/018/0005517733?sid=101,"한화(000880), <b>LIG넥스원</b>(079550), 한국항공우주(047810)(KAI) 등 8개 주요기업과 두타기술을 포함한 134개... 폭발물 탐지 장비의 경우 인도 업체와 <b>수출</b> 계약을 체결했다. 사우디아라비아와 아랍에미리트(UAE)와도 <b>수출</b> 관련... ",2023-06-27
"디펜스코리아, 폴란드 국영기업 PIAP와 ‘폭발물탐지 및 지뢰제거 로봇’ 선봬",https://www.venturesquare.net/886045,https://www.venturesquare.net/886045,"한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요기업과 두타기술을 포함한 134개 중소기업이 참가해 각종... 무반동 폭발물 처리 장비의 경우, 폭발물 처리용과 드론 장착형 5연발 발사 장치로 개발돼 해외 <b>수출</b>을 진행... ",2023-06-27
"소니드 디펜스코리아, 폴란드 국영기업 PIAP와 폭발물탐지·지뢰제거 로봇 선...",https://view.asiae.co.kr/article/2023062709304555760,https://n.news.naver.com/mnews/article/277/0005278081?sid=101,"한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요기업과 두타기술을 포함한 134개 중소기업이 참가해 각종... 무반동 폭발물 처리 장비의 경우, 폭발물 처리용과 드론 장착형 5연발 발사 장치로 개발돼 해외 <b>수출</b>을 진행... ",2023-06-27
"소니드 자회사 디펜스코리아, 폭발물탐지·지뢰제거 로봇 공개",https://www.inthenews.co.kr/news/article.html?no=54907,https://www.inthenews.co.kr/news/article.html?no=54907,"한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요기업과 두타기술을 포함한 134개 중소기업이 참가해 각종... 무반동 폭발물 처리 장비의 경우, 폭발물 처리용과 드론 장착형 5연발 발사 장치로 개발돼 해외 <b>수출</b>을 진행... ",2023-06-27
"소니드 자회사, 폴란드 국영기업과 폭발물탐지 및 지뢰제거 로봇 공개",http://news.mt.co.kr/mtview.php?no=2023062708355344780,https://n.news.naver.com/mnews/article/008/0004904345?sid=101,"한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요기업과 두타기술을 포함한 134개 중소기업이 참가해 각종... 무반동 폭발물 처리 장비의 경우, 폭발물 처리용과 드론 장착형 5연발 발사 장치로 개발돼 해외 <b>수출</b>을 진행... ",2023-06-27
"[TOP&apos;s Pick] 디펜스코리아, 폴란드 PIAP와 &apos;폭발물탐지·지뢰제거&apos; 로봇 공개",https://www.topdaily.kr/articles/94209,https://www.topdaily.kr/articles/94209,"한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요기업과 두타기술을 포함한 134개 중소기업이 참가해 각종... 무반동 폭발물 처리 장비는 폭발물 처리용과 드론 장착형 5연발 발사 장치로 개발돼 해외 <b>수출</b>을 진행하고... ",2023-06-27
"디펜스코리아, 폴란드 국영기업 PIAP와 폭발물탐지 및 지뢰제거 로봇 공개",https://www.etoday.co.kr/news/view/2260569,https://www.etoday.co.kr/news/view/2260569,"한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요기업과 두타기술을 포함한 134개 중소기업이 참가해 각종... 무반동 폭발물 처리 장비의 경우, 폭발물 처리용과 드론 장착형 5연발 발사 장치로 개발돼 <b>수출</b>을 진행... ",2023-06-27
"소니드, 자회사 디펜스코리아 폭발물탐지 로봇 공개",http://www.newsis.com/view/?id=NISX20230627_0002353528&cID=15001&pID=15000,https://n.news.naver.com/mnews/article/003/0011936963?sid=101,"한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요기업과 두타기술을 포함한 134개 중소기업이 참가해 각종... 무반동 폭발물 처리 장비는 폭발물 처리용과 드론 장착형 5연발 발사 장치로 개발돼 해외 <b>수출</b>을 진행하고... ",2023-06-27
폴란드 국영기업과 첨단방산장비 개발...소니드 자회사 덕 &apos;톡톡&apos;,http://www.fnnews.com/news/202306270826264329,https://n.news.naver.com/mnews/article/014/0005032796?sid=101,"한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요 기업과 두타기술을 포함한 134개 중소기업이 참가해 각종... 무반동 폭발물 처리 장비의 경우, 폭발물 처리용과 드론 장착형 5연발 발사 장치로 개발돼 해외 <b>수출</b>을 진행... ",2023-06-27
"소니드 자회사, 방산부품장비대전·첨단국방산업전 참가",http://www.inews24.com/view/1606542,https://n.news.naver.com/mnews/article/031/0000754612?sid=101,"한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요기업과 두타기술을 포함한 134개 중소기업이 참가해 각종... 해외 <b>수출</b>을 진행 중”이라고 설명했다. 폭발물 탐지장비는 비접촉 방식으로 100%에 가까운 탐지 기능을 지녀... ",2023-06-27
"디펜스코리아, 폴란드 국영기업 PIAP와 &apos;폭발물탐지 및 지뢰제거&apos; 로봇 선보여",http://www.newspim.com/news/view/20230627000042,http://www.newspim.com/news/view/20230627000042,"한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요기업과 두타기술을 포함한 134개 중소기업이 참가해 각종... 무반동 폭발물 처리 장비의 경우, 폭발물 처리용과 드론 장착형 5연발 발사 장치로 개발돼 해외 <b>수출</b>을 진행... ",2023-06-27
"[2023 상반기 결산-방산] &apos;수주 잭폿&apos; 이어간 K-방산…한화에어로·현대로템,...",http://www.newsworks.co.kr/news/articleView.html?idxno=719078,http://www.newsworks.co.kr/news/articleView.html?idxno=719078,"◆현대로템, 국내외 수주 잭폿… <b>LIG넥스원</b>, <b>수출</b> 호조에 실적↑ 현대로템 역시 올해 상반기부터 방산 수출을 통해 실적이 올라가고 있다. 국내에선 방위사업청과 차륜형지휘소용차량 양산 계약을 체결하고... ",2023-06-27
"조선, 고부가船 체질개선… 방산 &apos;가성비·신속성&apos; 앞세워 고속성장 [한국경제...",http://www.fnnews.com/news/202306261810160710,https://n.news.naver.com/mnews/article/014/0005032642?sid=101,"국내 조선·방산업계가 탄탄한 글로벌 수주 경쟁력을 토대로 &apos;<b>수출</b> 대박&apos;을 기대하고 있다. 국내 조선사들이... <b>LIG넥스원</b>의 천궁Ⅱ의 경우 사우디아라비아 등에서 관심을 보이고 있고, 한국항공우주산업(KAI)은 올해... ",2023-06-26
"&quot;<b>LIG넥스원</b>, 견조한 내수 성장세와 <b>수출</b> 확대에 따른 이익 개선 기대&quot;",http://www.insightkorea.co.kr/news/articleView.html?idxno=113658,http://www.insightkorea.co.kr/news/articleView.html?idxno=113658,"이어 &quot;UAE와 천궁-Ⅱ <b>수출</b> 계약 체결을 시작으로 사우디아라비아, 말레이시아, 루마니아 등 다른 국가들과의 <b>수출</b> 협상이 점차 확대되고 있다는 점도 기대할 만한 요소&quot;라고 덧붙였다. 그는 &quot;<b>LIG넥스원</b>의 올해... ",2023-06-26
"[KCEF &amp; DIF 2023] 마이크로인피니티, &apos;방산부품·장비대전&apos;서 항법기술·데이...",https://www.news2day.co.kr/article/20230626500168,https://www.news2day.co.kr/article/20230626500168,"이어 한화, <b>LIG넥스원</b>, 한국항공우주(KAI) 등 8개 주요기업이 참가하며 마이크로인피니티 등 중소기업 134곳이... 가속도계 기술을 개발한 마이크로인피니티는 이를 활용해 &apos;K-방산&apos;의 <b>수출</b> 확대, 무인 무기체계의 진화... ",2023-06-26
구미 <b>LIG넥스원</b> 3천억대 유도탄 공급계약…한화시스템 2천억 들여 구미 신사업...,https://news.imaeil.com/page/view/2023062615155610579,https://n.news.naver.com/mnews/article/088/0000821760?sid=101,<b>LIG넥스원</b>은 지난해 1월 구미에서 생산되는 &apos;천궁-Ⅱ&apos; 4조원어치를 아랍에미리트에 <b>수출</b>하는 계약을 체결하기도 했다. 또 지난해 9월에는 구미에 1천100억원을 투자하기로 발표했다. 이와 함께 구미에 본사를 둔... ,2023-06-26
기회의 땅 베트남…韓 방산·에너지 신시장 개척 나선다,http://www.newsis.com/view/?id=NISX20230626_0002351856&cID=13001&pID=13000,https://n.news.naver.com/mnews/article/003/0011936040?sid=101,"KAI의 물꼬는 한화에어로스페이스 K9 자주포, 현대로템 K2전차, <b>LIG넥스원</b>·한화시스템의 무기체계 <b>수출</b>로 이어지는 등 베트남이 국내 방산 기업들의 새로운 <b>수출</b> 시장으로 급부상할 수 있다는 예상을 가능하게 한다.... ",2023-06-26
중국 리오프닝 효과 &apos;제한적&apos;…반도체 업계 &quot;<b>수출</b>회복 어려워&quot; [권영훈의 증시...,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202306260174&t=NNv,https://n.news.naver.com/mnews/article/215/0001109723?sid=101,"또, 미국의 인플레이션 감축법(IRA) 등 미국과 유럽의 자국 우선주의 정책 또한 이미 우리 <b>수출</b>에 부정적인 영향을 미치고 있는 것으로 나타났습니다. ■ <b>LIG넥스원</b>, 함대함·함대지 유도탄 3,500억원 수주 두번째... ",2023-06-26
"“<b>LIG넥스원</b>, 내수 성장과 <b>수출</b> 확대에 이익 크게 늘어날 듯” &lt;키움證&gt;",https://www.news2day.co.kr/article/20230626500089,https://www.news2day.co.kr/article/20230626500089,[사진=<b>LIG넥스원</b>] 키움증권은 26일 <b>LIG넥스원</b>이 국내에서 견조한 매출확대를 이어가고 있으며 <b>수출</b>도 계속 늘어나 이익 개선이 기대된다고 분석했다. 이에 따라 투자의견은 매수를 유지하고 목표주가는 12만원으로... ,2023-06-26
"키움증권 &quot;<b>LIG넥스원</b> 내년 수익성 개선, <b>수출</b> 부문이 중장기 성장 핵심 역할&quot;",https://www.businesspost.co.kr/BP?command=article_view&num=319133,https://www.businesspost.co.kr/BP?command=article_view&num=319133,"<b>LIG넥스원</b>이 <b>수출</b> 확대에 힘입어 중장기 수익성을 개선할 것으로 전망됐다. 이한결 키움증권 연구원은 26일 <b>LIG넥스원</b> 투자의견을 &apos;매수(BUY)&apos;로, 목표주가를 12만 원으로 처음 제시했다. <b>LIG넥스원</b>이 <b>수출</b> 확대에... ",2023-06-26
"[특징주] <b>LIG넥스원</b>, 견조한 성장세 전망에 주가 오름세",http://www.g-enews.com/ko-kr/news/article/news_all/2023062609123788770647a96443_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2023062609123788770647a96443_1/article.html,키움증권은 <b>LIG넥스원</b>이 내부 부문에서 성장세와 함께 UAE향 천궁-Ⅱ를 포함한 <b>수출</b> 사업들이 점진적으로 실적에 반영되며 이익 개선세가 나타날 것으로 전망해 <b>LIG넥스원</b>에 대해 투자의견 매수와 목표주가... ,2023-06-26
"<b>LIG넥스원</b>, 내수 성장세에 <b>수출</b> 확대로 이익 개선 기대… 목표주가 12만원 [키...",https://www.ajunews.com/view/20230626083145845,https://www.ajunews.com/view/20230626083145845,아주경제=이재빈 기자 fuego@ajunews.com <b>LIG넥스원</b> 천궁-Ⅱ 미사일 포대 모습 [사진=<b>LIG넥스원</b>] 키움증권은 <b>LIG넥스원</b>에 대해 견조한 내수 성장세와 <b>수출</b> 확대에 따른 이익 개선이 기대된다며 투자의견 매수와 목표주가... ,2023-06-26
"&quot;<b>LIG넥스원</b>, 내수 성장세·<b>수출</b>확대에 따른 이익 개선&quot;",https://www.asiatoday.co.kr/view.php?key=20230626010012846,https://www.asiatoday.co.kr/view.php?key=20230626010012846,"키움증권은 26일 <b>LIG넥스원</b>에 대해 견조한 내수 성장세와 <b>수출</b> 확대에 따른 이익 개선이 기대될 것으로 판단했다. 투자의견 &apos;매수&apos;, 목표주가 12만원을 제시했다.키움증권이 전망한 <b>LIG넥스원</b>의 매출액과... ",2023-06-26
"“<b>LIG넥스원</b>, 탄탄한 내수 기반 실적 개선 본격화…목표가 12만원 제시”",https://www.etoday.co.kr/news/view/2260212,https://www.etoday.co.kr/news/view/2260212,이투데이=정성욱 기자 | 키움증권은 26일 <b>LIG넥스원</b>에 대해 ‘탄탄한 내수 기반에 더해지는 <b>수출</b> 사업’이라며 ‘매수’를 추천했다. 목표주가는 12만 원을 제시했다. 이한결 키움증권 연구원은 “<b>LIG</b>는 향후 5년간... ,2023-06-26
"<b>LIG넥스원</b>, <b>수출</b> 확대에 따른 이익 개선…성장세 기대-키움",http://www.edaily.co.kr/news/newspath.asp?newsid=01243126635645656,https://n.news.naver.com/mnews/article/018/0005516700?sid=101,"키움증권은 26일 <b>LIG넥스원</b>(079550)에 대해 방위력개선비의 증가 추세로 내수 부문에서 실적 개선이 이뤄지고, <b>수출</b> 사업의 점진적 확대로 견조한 성장세를 보여줄 것이라고 전망했다. 투자의견은 ‘매수’, 목표가는... ",2023-06-26
"<b>LIG넥스원</b>, 탄탄한 내수 기반에 더해지는 <b>수출</b> 사업-키움",http://news.mt.co.kr/mtview.php?no=2023062607395743895,https://n.news.naver.com/mnews/article/008/0004903760?sid=101,"국가들과 <b>수출</b> 협상이 점차 확대되고 있다는 점도 기대할 만한 요소&quot;라고 말했다. 이어 &quot;올해 <b>LIG넥스원</b>의 매출액은 전년보다 11.5% 증가한 2조4763억원, 영업이익은 같은 기간 12.2% 증가한 2009억원이 될 것&quot;이라며... ",2023-06-26
유지비 싸고 다양한 작전 투입 가능… ‘바다의 드론’ 뜬다 [이슈속으로],http://www.segye.com/content/html/2023/06/19/20230619524379.html?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003826710?sid=100,검토 <b>LIG넥스원</b> 등 국내 업계도 개발 박차 ‘해검’ 시리즈 등 K­방산 <b>수출</b>동력 기대 “작전명 ‘네이비 씨 고스트’(Navy Sea GHOST) 출항하겠습니다!” 지난 8일 부산 해군작전기지. 무인기가 하늘을 날며 해안과 바다를... ,2023-06-25
‘2023 방위산업 부품·장비대전 및 첨단국방산업전’ 6월 28~30일 개최,http://www.mtnews.net/news/view.php?idx=16360,http://www.mtnews.net/news/view.php?idx=16360,"한화, <b>LIG넥스원</b>, 한국항공우주산업(KAI) 등 7개 체계기업과 130여 개 중소기업이 참가한다. 방위산업 부품... 또한, 중소기업이 방산 <b>수출</b>의 주역으로 성장할 수 있도록 방산 관련 기술 정책을 공유하고, 방산업체 판로개척... ",2023-06-23
K-방산기업 우수 제품·기술 `한눈에&apos;,http://www.cctimes.kr/news/articleView.html?idxno=756642,http://www.cctimes.kr/news/articleView.html?idxno=756642,"이번 행사는 방위사업청과 대전시 주최로 한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과... 또 중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고, 방산업체의... ",2023-06-22
"세계로 나가는 K-방산 기술, 대전에서 선보인다",http://www.daejonilbo.com/news/articleView.html?idxno=2070717,https://n.news.naver.com/mnews/article/656/0000054748?sid=102,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과 130여 개 중소기업이 참가한다. 메인... 중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고, 방산업체의... ",2023-06-22
K-방산 우수 제품 및 기술 대전에서 선보인다,http://www.bzeronews.com/news/articleView.html?idxno=612881,http://www.bzeronews.com/news/articleView.html?idxno=612881,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과 130여 개 중소기업이 참가하여 많은... 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고, 방산업체의 판로개척, 기업홍보... ",2023-06-22
&apos; K-방산 우수 제품·기술&apos; 대전서 선보인다,http://www.gocj.net/news/articleView.html?idxno=128112,http://www.gocj.net/news/articleView.html?idxno=128112,"중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고 방산업체의... 한화 <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과 130여 개 중소기업이 참가해 볼거리를 제공할... ",2023-06-22
K-방산 우주 제품·기술 한자리서 만난다,http://www.hellodd.com/news/articleView.html?idxno=100921,http://www.hellodd.com/news/articleView.html?idxno=100921,"한화, <b>LIG넥스원</b>, 한국항공우주산업(KAI) 등 7개 체계기업과 130여개 중소기업이 참가하는 이번 행사는 메인... 또 중소기업이 방산 <b>수출</b>의 주역으로 성장할 수 있도록 방산 관련 기술 정책을 공유, 방산업체의 판로개척... ",2023-06-22
[매니저의 HOT종목],https://www.mk.co.kr/article/10766663,https://n.news.naver.com/mnews/article/009/0005147938?sid=101,<b>LIG넥스원</b>은 한국형 미사일 시스템 구축의 중추적인 역할을 하는 기업임과 동시에 <b>수출</b>로 한국 방위산업을 세계에 알리고 있는 선두기업이다. 텔레칩스는 차량용 인포테인먼트(IVI)를 지원하는 애플리케이션프로세서(AP)... ,2023-06-22
대전서 K-방산 우수 제품·기술 선봬,https://www.asiatoday.co.kr/view.php?key=20230622010011834,https://www.asiatoday.co.kr/view.php?key=20230622010011834,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과 130여 개 중소기업이 참가해 많은... 또한 중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고, 방산업체의 판로개척... ",2023-06-22
K-방산 우수 제품 및 기술 대전에서 선보여,http://www.newsfreezone.co.kr/news/articleView.html?idxno=479764,http://www.newsfreezone.co.kr/news/articleView.html?idxno=479764,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사 등 7개 체계기업과 130여 개 중소기업이 참가해 많은 볼거리를... 또 중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고 방산업체의... ",2023-06-22
K-방산 우수 제품 및 기술 대전서 선보인다,https://www.sedaily.com/NewsView/29QYEGTHSE,https://n.news.naver.com/mnews/article/011/0004205195?sid=102,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과 130여개 중소기업이 참가해 많은 볼거리를... 또한 중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고 방산업체의... ",2023-06-22
방산기업 우수 제품·기술 한눈에…대전서 방위산업 부품·장비대전 및 첨단국...,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=721753,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=721753,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과 130여 개 중소기업이 참가할 예정이다.... 여기에 중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고 방산업체의... ",2023-06-22
"&apos;2023 방위산업 부품 장비대전 및 첨단국방산업전&apos;, 28일-30일 개최",https://www.nocutnews.co.kr/news/5964210,https://n.news.naver.com/mnews/article/079/0003783218?sid=102,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과 130여 개 중소기업이 참가한다. 방위산업... 또 중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고 방산업체의... ",2023-06-22
"&apos;2023 방위산업 부품․장비대전 및 첨단국방산업전&apos;, 대전에서 개최",https://www.wikitree.co.kr/articles/863869,https://www.wikitree.co.kr/articles/863869,"부품 국산화 활성화 및 중소벤처기업 판로개척을 위한 이번 행사는 한화, <b>LIG넥스원</b>... 또한, 중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고, 방산업체의 판로개척, 기업홍보... ",2023-06-22
K-방산기업 한 자리에…대전서 첨단국방산업전 및 방산 부품·장비대전,https://www.news1.kr/articles/5085187,https://n.news.naver.com/mnews/article/421/0006882352?sid=102,"한화, <b>LIG넥스원</b>, 한국항공우주산업(주)(KAI) 등 7개 체계 기업과 130여개 중소기업이 참가한다. 방위산업... 설명회, <b>수출</b>상담회, 방위산업 혁신기업 투자설명회(IR)를 연다. 제1전시장에는 방산 체험관 K밀리터리... ",2023-06-22
K-방산 우수 제품·기술 대전서 선보인다,https://www.weeklytrade.co.kr/news/view.html?section=1&category=136&item=&no=87337,https://www.weeklytrade.co.kr/news/view.html?section=1&category=136&item=&no=87337,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 대형 방위산업 기업과 130여 개 중소기업이 참가한다. 군의 국산화 개발 대상품과 방산기업 제품 전시, 미래지상전력 심포지엄, 방산 일자리 박람회, K-방산 <b>수출</b>상... ",2023-06-22
"첨단국방산업전, K-방산 우수 제품 전시..28일~30일 대전 개최",http://www.breaknews.com/971895,http://www.breaknews.com/971895,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과 130여 개... 또한, 중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을... ",2023-06-22
"방사청·대전시, &apos;방위산업 부품·장비대전 및 첨단국방산업전&apos; 개최",http://news.tf.co.kr/read/national/2025721.htm,https://n.news.naver.com/mnews/article/629/0000223298?sid=102,"이번 행사에는 한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과 130여개 중소기업이... 또 절충교역 설명회, K-방산 <b>수출</b>상담회 등 <b>수출</b>과 관련한 다양한 프로그램도 마련한다. 아울러 체험공간인... ",2023-06-22
K-방산 우수 제품·기술 대전서 선보인다,http://www.newsis.com/view/?id=NISX20230622_0002348392&cID=10807&pID=10800,https://n.news.naver.com/mnews/article/003/0011928636?sid=102,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 대형 방위산업 기업과 130여 개 중소기업이 참가한다. 군의 국산화 개발 대상품과 방산기업 제품 전시, 미래지상전력 심포지엄, 방산 일자리 박람회, K-방산 <b>수출</b>상... ",2023-06-22
"K-방산 우수 제품 및 기술, 대전에서 선보인다",https://daily.hankooki.com/news/articleView.html?idxno=970439,https://daily.hankooki.com/news/articleView.html?idxno=970439,"한화, <b>LIG넥스원</b>, 한국항공우주산업주식회사(KAI) 등 7개 체계기업과 130여 개 중소기업이 참가해 많은... 또한 중소기업이 방산 <b>수출</b>의 주역으로 성장을 할 수 있도록 방산 관련 기술 정책을 공유하고, 방산업체의 판로개척... ",2023-06-22
[기고] 2023 파리에어쇼 참관記...이준곤 탈레스코리아 국방사업부문장,http://www.newsroad.co.kr/news/articleView.html?idxno=23926,http://www.newsroad.co.kr/news/articleView.html?idxno=23926,"시장 <b>수출</b>을 위한 다양한 마케팅 활동 및 협력 방안을 논의할 수 있었던 귀중한 자리였다. ▲&quot;높아진 韓... 한국항공우주산업(KAI), <b>LIG넥스원</b>을 거쳐 하니웰코리아에서 국방·항공사업을 총괄했다. 현재는 건국대... ",2023-06-22
K-방산 우수 제품·기술 28∼30일 대전서 선보인다,https://www.yna.co.kr/view/AKR20230622039200063?input=1195m,https://n.news.naver.com/mnews/article/001/0014018179?sid=101,"행사에는 한화, <b>LIG넥스원</b>, 한국항공우주산업(KAI) 등 완성 무기를 제작하는 7개 체계기업과 130여개... 방산부품 국산화 발전 세미나, 중요 방위력 개선사업 설명회, 체계기업과 중소기업 간 기술교류회, <b>수출</b>상담회... ",2023-06-22
